1396656004,2,0.0100,2742.0200,7787570
1396656009,2,0.0100,2742.0200,7787571
1396656010,1,0.2090,2742.1000,7787572
1396656015,2,0.0100,2742.0200,7787573
1396656020,2,0.3261,2742.0200,7787574
1396656020,2,0.3389,2742.0200,7787575
1396656020,2,0.3160,2742.0200,7787576
1396656024,2,0.0207,2742.0200,7787577
1396656024,2,0.3323,2742.0200,7787578
1396656024,2,0.3330,2742.0200,7787579
1396656028,2,0.0005,2742.0200,7787580
1396656032,2,0.3480,2742.0000,7787581
1396656034,2,0.3325,2742.0000,7787582
1396656035,2,0.3389,2742.0000,7787583
1396656035,2,0.3373,2742.0000,7787584
1396656036,2,0.3341,2742.0000,7787585
1396656037,2,0.3559,2742.0000,7787586
1396656059,2,0.3591,2742.0200,7787587
1396656059,2,0.3411,2742.0200,7787588
1396656059,2,0.3541,2742.0200,7787589
1396656059,2,0.3631,2742.0200,7787590
1396656059,2,0.3368,2742.0200,7787591
1396656059,2,6.4317,2742.0000,7787592
1396656104,2,0.0100,2742.0100,7787593
1396656104,2,0.9900,2742.0000,7787594
1396656113,1,0.9710,2742.1000,7787595
1396656178,2,0.7390,2742.1000,7787596
1396656180,1,0.1329,2742.9000,7787597
1396656219,2,0.1253,2742.1000,7787598
1396656264,1,0.0471,2742.9800,7787599
1396656281,2,0.3708,2742.9800,7787600
1396656304,2,2.6137,2742.9800,7787601
1396656304,1,0.1344,2743.0000,7787602
1396656304,1,0.3414,2743.4400,7787603
1396656304,1,0.8900,2743.4600,7787604
1396656304,1,0.3538,2743.4700,7787605
1396656304,1,0.3626,2743.4700,7787606
1396656304,1,0.3218,2743.4700,7787607
1396656329,1,0.0149,2743.4700,7787608
1396656329,1,0.3586,2743.4700,7787609
1396656329,1,0.2500,2743.5600,7787610
1396656329,1,0.2400,2743.5600,7787611
1396656329,1,0.2500,2744.1300,7787612
1396656329,1,0.0538,2744.1300,7787613
1396656329,1,0.3224,2744.6100,7787614
1396656329,1,0.2790,2744.6800,7787615
1396656329,1,4.3717,2744.9800,7787616
1396656329,1,0.0100,2744.9900,7787617
1396656329,1,0.2000,2744.9900,7787618
1396656329,1,3.0000,2745.0000,7787619
1396656330,2,4.3717,2745.0000,7787620
1396656336,2,0.1152,2745.0000,7787621
1396656338,1,0.0250,2745.0100,7787622
1396656351,1,0.3380,2745.6400,7787623
1396656351,1,0.2532,2745.6400,7787624
1396656351,1,0.0029,2745.8800,7787625
1396656351,1,0.0250,2745.9900,7787626
1396656351,1,18.9020,2746.0000,7787627
1396656354,2,0.0200,2745.0300,7787628
1396656356,1,0.0010,2745.9900,7787629
1396656357,2,0.6600,2745.0300,7787630
1396656357,2,0.0200,2745.0300,7787631
1396656359,2,3.0193,2745.0400,7787632
1396656361,2,0.2305,2745.0400,7787633
1396656362,2,0.8542,2745.0400,7787634
1396656362,2,0.0100,2745.0300,7787635
1396656362,2,0.1358,2745.0200,7787636
1396656367,2,0.3475,2745.0600,7787637
1396656370,1,0.7372,2745.0400,7787638
1396656370,1,0.3474,2745.9700,7787639
1396656370,1,0.0190,2745.9900,7787640
1396656370,1,0.6800,2745.9900,7787641
1396656370,1,0.0100,2745.9900,7787642
1396656370,1,0.0274,2746.0000,7787643
1396656374,1,5.7926,2746.0000,7787644
1396656374,1,0.2000,2746.0000,7787645
1396656377,2,0.0100,2746.0000,7787646
1396656382,2,0.3619,2746.0200,7787647
1396656382,2,0.3411,2746.0200,7787648
1396656382,2,0.3645,2746.0200,7787649
1396656382,2,0.2083,2746.0200,7787650
1396656382,2,0.3692,2746.0200,7787651
1396656382,2,5.7460,2746.0000,7787652
1396656397,2,0.4900,2746.0100,7787653
1396656397,2,0.2491,2746.0000,7787654
1396656414,2,1.6008,2746.0000,7787655
1396656416,1,0.2000,2746.0100,7787656
1396656416,1,0.3754,2746.1200,7787657
1396656416,1,0.2404,2746.1200,7787658
1396656431,1,0.1000,2746.2900,7787659
1396656433,2,0.0400,2746.1300,7787660
1396656433,2,0.9600,2746.1200,7787661
1396656433,2,0.4072,2746.1200,7787662
1396656462,2,1.8170,2746.1200,7787663
1396656477,2,1.0455,2746.0000,7787664
1396656504,2,0.5000,2746.0000,7787665
1396656533,2,4.8560,2746.0000,7787666
1396656550,1,0.0395,2745.9700,7787667
1396656573,1,0.4073,2745.9700,7787668
1396656589,1,0.0100,2745.9700,7787669
1396656595,2,1.1820,2744.0700,7787670
1396656595,2,0.0100,2743.9900,7787671
1396656595,2,0.4100,2743.9800,7787672
1396656595,2,0.4525,2743.9700,7787673
1396656595,2,2.8975,2742.1500,7787674
1396656623,1,1.1820,2745.9100,7787675
1396656623,1,0.4932,2745.9200,7787676
1396656623,1,0.3248,2745.9300,7787677
1396656633,1,2.3500,2744.0000,7787678
1396656656,1,1.4138,2744.0000,7787679
1396656675,1,0.4322,2745.9000,7787680
1396656683,2,0.0358,2745.9000,7787681
1396656697,2,0.2000,2744.0200,7787682
1396656707,2,0.1528,2744.0200,7787683
1396656707,2,0.0472,2744.0100,7787684
1396656708,1,0.5197,2744.5200,7787685
1396656793,1,0.0472,2745.4700,7787686
1396656793,1,0.5197,2745.4700,7787687
1396656793,1,0.3688,2745.4800,7787688
1396656793,1,0.3640,2745.4800,7787689
1396656793,1,0.3003,2745.4800,7787690
1396656825,1,0.0687,2744.9900,7787691
1396656825,1,0.2613,2744.9900,7787692
1396656825,1,0.0831,2744.9900,7787693
1396656825,1,0.3617,2744.9900,7787694
1396656844,2,0.3455,2744.0600,7787695
1396656844,2,0.3472,2744.0400,7787696
1396656844,2,0.3450,2744.0400,7787697
1396656844,2,0.3609,2744.0400,7787698
1396656844,2,0.4700,2744.0300,7787699
1396656844,2,0.3672,2744.0200,7787700
1396656844,2,3.5862,2744.0000,7787701
1396656844,2,0.5943,2744.0000,7787702
1396656845,1,0.3209,2744.0000,7787703
1396656850,2,0.3670,2743.0100,7787704
1396656850,2,0.0100,2743.0100,7787705
1396656850,2,0.4230,2743.0000,7787706
1396656852,2,0.8000,2743.0000,7787707
1396656863,2,1.7770,2743.0000,7787708
1396656863,2,0.6950,2742.3400,7787709
1396656894,1,0.2663,2742.9800,7787710
1396656900,1,0.2000,2742.9700,7787711
1396656902,1,0.2800,2742.9700,7787712
1396656902,1,0.0792,2742.9800,7787713
1396656902,1,0.3671,2742.9800,7787714
1396656902,1,0.3475,2742.9800,7787715
1396656902,1,0.3605,2742.9800,7787716
1396656902,1,0.3459,2742.9800,7787717
1396656902,1,0.2198,2743.0000,7787718
1396656912,2,0.1647,2742.1000,7787719
1396656912,2,0.7136,2742.1000,7787720
1396656931,2,0.0010,2742.1000,7787721
1396656944,2,0.3625,2742.1400,7787722
1396656944,2,0.3486,2742.1400,7787723
1396656944,1,0.3459,2742.1200,7787724
1396656946,1,0.1239,2742.1200,7787725
1396656950,2,0.2309,2742.1400,7787726
1396656950,2,0.2091,2742.1400,7787727
1396656959,2,0.1279,2742.1400,7787728
1396656971,2,1.3250,2742.1500,7787729
1396656984,2,0.0700,2742.1200,7787730
1396656984,2,0.0420,2742.1100,7787731
1396656987,1,1.3250,2742.1500,7787732
1396656997,2,0.6646,2742.1500,7787733
